date,pet,brent_close_1D_mean,brent_open_1D_mean,brent_max_1D_mean,brent_min_1D_mean,USDCNY_close_1D_mean,USDCNY_open_1D_mean,USDCNY_max_1D_mean,USDCNY_min_1D_mean,brent_close_7D_mean,brent_open_7D_mean,brent_max_7D_mean,brent_min_7D_mean,USDCNY_close_7D_mean,USDCNY_open_7D_mean,USDCNY_max_7D_mean,USDCNY_min_7D_mean,brent_close_7D_median,brent_open_7D_median,brent_max_7D_median,brent_min_7D_median,USDCNY_close_7D_median,USDCNY_open_7D_median,USDCNY_max_7D_median,USDCNY_min_7D_median,brent_close_7D_std,brent_open_7D_std,brent_max_7D_std,brent_min_7D_std,USDCNY_close_7D_std,USDCNY_open_7D_std,USDCNY_max_7D_std,USDCNY_min_7D_std,brent_close_7D_max,brent_open_7D_max,brent_max_7D_max,brent_min_7D_max,USDCNY_close_7D_max,USDCNY_open_7D_max,USDCNY_max_7D_max,USDCNY_min_7D_max,brent_close_7D_min,brent_open_7D_min,brent_max_7D_min,brent_min_7D_min,USDCNY_close_7D_min,USDCNY_open_7D_min,USDCNY_max_7D_min,USDCNY_min_7D_min,brent_close_30D_mean,brent_open_30D_mean,brent_max_30D_mean,brent_min_30D_mean,USDCNY_close_30D_mean,USDCNY_open_30D_mean,USDCNY_max_30D_mean,USDCNY_min_30D_mean,brent_close_30D_median,brent_open_30D_median,brent_max_30D_median,brent_min_30D_median,USDCNY_close_30D_median,USDCNY_open_30D_median,USDCNY_max_30D_median,USDCNY_min_30D_median,brent_close_30D_std,brent_open_30D_std,brent_max_30D_std,brent_min_30D_std,USDCNY_close_30D_std,USDCNY_open_30D_std,USDCNY_max_30D_std,USDCNY_min_30D_std,brent_close_30D_max,brent_open_30D_max,brent_max_30D_max,brent_min_30D_max,USDCNY_close_30D_max,USDCNY_open_30D_max,USDCNY_max_30D_max,USDCNY_min_30D_max,brent_close_30D_min,brent_open_30D_min,brent_max_30D_min,brent_min_30D_min,USDCNY_close_30D_min,USDCNY_open_30D_min,USDCNY_max_30D_min,USDCNY_min_30D_min,brent_close_60D_mean,brent_open_60D_mean,brent_max_60D_mean,brent_min_60D_mean,USDCNY_close_60D_mean,USDCNY_open_60D_mean,USDCNY_max_60D_mean,USDCNY_min_60D_mean,brent_close_60D_median,brent_open_60D_median,brent_max_60D_median,brent_min_60D_median,USDCNY_close_60D_median,USDCNY_open_60D_median,USDCNY_max_60D_median,USDCNY_min_60D_median,brent_close_60D_std,brent_open_60D_std,brent_max_60D_std,brent_min_60D_std,USDCNY_close_60D_std,USDCNY_open_60D_std,USDCNY_max_60D_std,USDCNY_min_60D_std,brent_close_60D_max,brent_open_60D_max,brent_max_60D_max,brent_min_60D_max,USDCNY_close_60D_max,USDCNY_open_60D_max,USDCNY_max_60D_max,USDCNY_min_60D_max,brent_close_60D_min,brent_open_60D_min,brent_max_60D_min,brent_min_60D_min,USDCNY_close_60D_min,USDCNY_open_60D_min,USDCNY_max_60D_min,USDCNY_min_60D_min,brent_close_180D_mean,brent_open_180D_mean,brent_max_180D_mean,brent_min_180D_mean,USDCNY_close_180D_mean,USDCNY_open_180D_mean,USDCNY_max_180D_mean,USDCNY_min_180D_mean,brent_close_180D_median,brent_open_180D_median,brent_max_180D_median,brent_min_180D_median,USDCNY_close_180D_median,USDCNY_open_180D_median,USDCNY_max_180D_median,USDCNY_min_180D_median,brent_close_180D_std,brent_open_180D_std,brent_max_180D_std,brent_min_180D_std,USDCNY_close_180D_std,USDCNY_open_180D_std,USDCNY_max_180D_std,USDCNY_min_180D_std,brent_close_180D_max,brent_open_180D_max,brent_max_180D_max,brent_min_180D_max,USDCNY_close_180D_max,USDCNY_open_180D_max,USDCNY_max_180D_max,USDCNY_min_180D_max,brent_close_180D_min,brent_open_180D_min,brent_max_180D_min,brent_min_180D_min,USDCNY_close_180D_min,USDCNY_open_180D_min,USDCNY_max_180D_min,USDCNY_min_180D_min,month
2012-09-01,1396.25,100.32,98.15,101.06,97.92,6.3714,6.3644,6.3744,6.3644,110.65750000000011,108.88499999999998,111.1824999999999,108.42000000000004,6.368749999999989,6.37027500000002,6.37329999999999,6.364400000000014,110.775,109.015,111.16499999999999,108.515,6.3695,6.36985,6.3742,6.36515,1.6509063167536442,2.336186351021423,2.038224308887755,2.124758809845886,0.005509688437109035,0.003391533574682863,0.0026620794051523586,0.0031843366563176906,112.14,111.58,113.27,110.85,6.374,6.374,6.3754,6.3674,108.94,105.93,109.13,105.8,6.362,6.3674,6.3694,6.3599,105.68761904761892,104.87333333333324,106.52619047619042,103.98666666666676,6.374600000000005,6.375280952380935,6.379204761904746,6.370314285714277,105.26,105.19,106.73,104.06,6.3735,6.3739,6.3778,6.369,3.1374048268671326,3.134988569890362,3.1048775759927363,3.123770691541807,0.0077389921842122966,0.008183130148592538,0.0075845551078352995,0.007877898559872065,112.14,111.58,113.27,110.85,6.3885,6.3939,6.3969,6.3881,100.23,97.97,100.83,97.83,6.362,6.3615,6.3689,6.3569,100.76093023255795,100.41511627906971,101.93604651162778,99.19372093023243,6.367762790697685,6.3682232558139376,6.372388372093031,6.363890697674408,100.68,100.4,101.58,98.51,6.3684,6.3689,6.3731,6.3649,5.850268945364678,5.450779486455547,5.5621895909271934,5.7442260961843035,0.009996881020727951,0.010392461489699379,0.010103422557070977,0.009815556506462033,112.14,111.58,113.27,110.85,6.3885,6.3939,6.3969,6.3881,89.23,89.38,91.7,88.49,6.3477,6.3475,6.3524,6.3453,111.68539682539662,111.6476190476189,112.78087301587301,110.33960317460313,6.334138095238073,6.333553174603156,6.3381690476190276,6.329473015873003,112.25,112.06,113.035,110.69,6.325150000000001,6.32325,6.328049999999999,6.3195,10.769134238240055,10.749257420199443,10.604252506977886,10.862633890601957,0.029873013529004153,0.030134165825773773,0.030243437544366907,0.030108599205052277,126.22,126.16,128.4,125.0,6.3885,6.3939,6.3969,6.3881,89.23,89.38,91.7,88.49,6.2938,6.2938,6.297999999999999,6.2862,9
2012-10-01,1392.5,100.32,98.15,101.06,97.92,6.3714,6.3644,6.3744,6.3644,114.15800000000009,114.1559999999999,115.36199999999994,113.11600000000006,6.344559999999992,6.344300000000015,6.348759999999992,6.3402800000000115,114.18,114.1,115.15,112.73,6.343,6.3459,6.3477,6.3391,1.0279445510462024,1.025587636444094,0.9430111346133279,0.8014861196646537,0.0035725341153530175,0.003828837942697781,0.0037165844629195154,0.004259342666960417,115.78,115.51,116.65,114.03,6.3494,6.3479,6.3547,6.3471,113.09,112.8,114.38,112.34,6.3405,6.3397,6.3446,6.3358,114.10684210526297,113.90578947368414,115.13263157894737,113.02473684210537,6.352910526315796,6.353052631578928,6.356547368421036,6.349452631578938,114.03,113.8,115.15,113.0,6.353,6.3518,6.3559,6.3501,1.2823808267595758,1.113464641912642,1.1326706008616554,1.0190920164614525,0.00690216510026717,0.00706834637286833,0.006813089396640306,0.007417499460804171,116.9,116.55,117.03,115.5,6.3659,6.3662,6.3689,6.3616,112.26,112.34,113.1,111.5,6.3405,6.3397,6.3446,6.3358,110.00474999999976,109.54649999999992,110.93199999999983,108.61674999999988,6.3640975000000095,6.364559999999985,6.368385000000009,6.360209999999987,112.2,111.96000000000001,113.185,111.08,6.3621,6.3639,6.369149999999999,6.35915,4.670425219479566,4.852903201917424,4.705546754249642,4.86779073118116,0.01315069438633892,0.013579581202743928,0.013501976116872056,0.012971345146283283,116.9,116.55,117.03,115.5,6.3885,6.3939,6.3969,6.3881,101.07,100.53,101.36,98.51,6.3405,6.3397,6.3446,6.3358,110.11145161290305,110.11895161290307,111.21758064516128,108.81209677419349,6.3425669354838465,6.3421629032257885,6.346705645161275,6.338006451612887,112.19,112.035,112.735,110.47,6.3506,6.35045,6.35415,6.34705,9.674286149882047,9.719836210817444,9.505491469822863,9.812067837238754,0.026946392801351814,0.027221098550811198,0.02715752393538146,0.027485596352967833,125.81,126.12,127.06,124.91,6.3885,6.3939,6.3969,6.3881,89.23,89.38,91.7,88.49,6.297999999999999,6.297999999999999,6.297999999999999,6.2862,10
2012-11-01,1382.0,114.5,112.22,114.72,111.97,6.2878,6.2876,6.2897,6.2845,111.81800000000013,111.24399999999999,112.83399999999997,109.74800000000009,6.285819999999994,6.285120000000017,6.286199999999992,6.283920000000012,112.02,111.99,112.69,110.54,6.2845,6.2845,6.2845,6.2845,2.297959964843498,1.7494942126297877,1.2279372948180511,1.8368369552069213,0.0018074844411765396,0.001386362143298063,0.002422808302609292,0.001296919408529033,114.5,112.45,114.72,111.97,6.2878,6.2876,6.2897,6.2845,108.17,108.2,111.36,107.67,6.2845,6.2845,6.2845,6.2816,112.39727272727258,112.30999999999989,113.56499999999996,110.97090909090913,6.304609090909099,6.307036363636349,6.30938636363635,6.301513636363628,112.025,112.25,113.015,110.905,6.30455,6.30555,6.3092500000000005,6.3008500000000005,2.507427408287023,2.3457966460834037,2.2435574429905185,2.6166734772575237,0.01783335315846758,0.019202146344206483,0.019980163864300016,0.016691152359946053,116.9,116.67,117.95,115.58,6.3379,6.3431,6.3441,6.3335,108.17,108.18,110.23,107.1,6.2845,6.2845,6.2845,6.2816,113.1895121951217,113.0495121951219,114.29146341463397,111.92268292682908,6.326992682926837,6.328360975609741,6.33124146341464,6.323729268292669,113.49,113.4,114.65,112.25,6.3351,6.3377,6.3432,6.3292,2.18762765480744,2.0238378779190267,1.961196778729244,2.2665260029304046,0.027982864312712134,0.027491188388720486,0.02823758998021071,0.02750941878671455,116.9,116.67,117.95,115.58,6.3659,6.3662,6.3689,6.3616,108.17,108.18,110.23,107.1,6.2845,6.2845,6.2845,6.2816,108.23047999999986,108.20415999999985,109.35296,106.90328,6.341162399999972,6.341190399999983,6.345309599999985,6.337031199999983,110.04,109.93,111.56,108.45,6.3498,6.3496,6.3541,6.347,7.712877151961942,7.717488642164269,7.509759244455061,7.864852373980095,0.029020211713633053,0.028872320222203162,0.029295363018887507,0.028911902941037,121.83,121.88,122.0,120.77,6.3885,6.3939,6.3969,6.3881,89.23,89.38,91.7,88.49,6.2845,6.2845,6.2845,6.2816,11
2012-12-01,1480.0,109.4,107.15,109.78,106.25,6.2452,6.2426,6.2482,6.2379,108.45400000000014,107.67600000000002,109.81599999999999,106.15800000000006,6.244559999999992,6.243680000000015,6.246139999999992,6.241780000000011,107.73,107.15,109.78,106.25,6.2452,6.2438,6.2465,6.2421,1.7594118335457238,1.9608875541506519,1.6542460518330622,0.8728516483417366,0.0011928956388817928,0.001832211776321155,0.0015946786735041398,0.0024833445090059083,111.07,110.83,111.64,107.13,6.2456,6.2457,6.2482,6.2444,106.82,105.55,108.17,104.76,6.2429,6.2412,6.2438,6.2379,110.20714285714266,110.41238095238084,111.51238095238094,109.09047619047635,6.250290476190484,6.252380952380938,6.25477619047618,6.247295238095234,109.4,109.52,110.26,108.3,6.2456,6.247999999999999,6.2483,6.2444,3.066834105165667,3.1296995139522026,2.784704481200344,3.1214491445332806,0.010864064837321104,0.012811152135091458,0.012358110889308977,0.010201591845993313,115.8,115.96,116.2,114.5,6.277,6.2838,6.2838,6.2761,105.68,105.55,108.17,104.76,6.2372,6.239,6.2429,6.2366,111.31651162790669,111.37581395348835,112.57511627906968,110.04906976744171,6.2768116279069845,6.279051162790682,6.281476744186058,6.273860465116264,111.42,111.5,112.45,109.68,6.2833,6.2845,6.2845,6.2816,2.9622979205478255,2.87940571957086,2.712560178921523,2.990098592063972,0.029728791634864377,0.030535649517751957,0.030786181481034975,0.029318401012063552,116.9,116.67,117.95,115.58,6.3351,6.3377,6.3441,6.3292,105.68,105.55,108.17,104.76,6.2372,6.239,6.2429,6.2366,107.21826771653528,107.17023622047226,108.40976377952752,105.89196850393697,6.33094881889761,6.331377165354316,6.33519055118109,6.327123622047231,108.41,108.31,109.78,107.13,6.3494,6.349,6.3536,6.3462,6.8030476474008115,6.7415034666886635,6.6327053381322445,6.917745531390975,0.04433752731173673,0.04365248986528531,0.04442541713931431,0.0437959236652466,116.9,116.67,117.95,115.58,6.3885,6.3939,6.3969,6.3881,89.23,89.38,91.7,88.49,6.2372,6.239,6.2429,6.2366,12
2013-01-01,1550.0,109.4,107.15,109.78,106.25,6.2452,6.2426,6.2482,6.2379,108.72400000000012,109.48600000000003,110.17399999999994,108.33600000000013,6.227439999999992,6.226820000000016,6.227879999999992,6.226320000000011,108.81,109.87,110.57,108.64,6.2279,6.228,6.2283,6.2271,1.7210839607703237,1.6615745544584948,1.7034171538426257,1.7029474448771464,0.0019994999388179956,0.00198796378081008,0.002002997771353115,0.0019305439517839334,110.92,110.96,112.33,110.6,6.2301,6.2284,6.2305,6.2284,107.02,107.05,107.89,106.63,6.2253,6.2239,6.2255,6.2234,109.9389473684209,109.87368421052616,110.83421052631574,109.00210526315801,6.228710526315798,6.22919999999998,6.23102631578946,6.226747368421047,109.87,109.95,111.17,109.19,6.2283,6.2284,6.2288,6.2271,1.3345365185478282,1.2702721078906056,1.1134596524611762,1.1604050008875957,0.003440913115977109,0.004998555344710186,0.005176962010799951,0.0031270092957417575,111.7,111.8,112.33,110.6,6.2356,6.2451,6.2451,6.2336,107.02,107.05,107.89,106.63,6.2223,6.2223,6.2255,6.2207,110.07974999999972,110.15650000000001,111.19024999999992,109.04849999999983,6.240040000000009,6.241369999999987,6.243495000000013,6.2375349999999825,109.72,109.785,111.045,108.83000000000001,6.238849999999999,6.240349999999999,6.2437000000000005,6.236800000000001,2.379855078001416,2.4170320325049306,2.1602201781225383,2.3706783082136225,0.013605217702766514,0.015268858872838572,0.015328320532531326,0.012879173210928914,115.8,115.96,116.2,114.5,6.277,6.2838,6.2838,6.2761,105.68,105.55,107.89,104.76,6.2223,6.2223,6.2255,6.2207,108.13564516129021,107.98064516129016,109.23999999999997,106.8395161290322,6.312307258064491,6.313381451612886,6.31646451612902,6.309096774193534,109.82,109.785,111.14500000000001,108.6,6.3365,6.338699999999999,6.34365,6.3313500000000005,6.517459508285235,6.518254260518852,6.382088885042753,6.647097276478943,0.05625523451618893,0.056043095160129196,0.056904978842438635,0.05556960907712341,116.9,116.67,117.95,115.58,6.3885,6.3939,6.3969,6.3881,89.23,89.38,91.7,88.49,6.2223,6.2223,6.2255,6.2207,1
2013-02-01,1565.0,111.76,111.9,112.23,111.11,6.2262,6.2242,6.2264,6.2213,111.71000000000012,111.73200000000001,112.11799999999997,110.95600000000017,6.228139999999991,6.228420000000016,6.229859999999991,6.22608000000001,111.76,111.72,112.23,111.11,6.2296,6.2293,6.2303,6.227,0.35227829910954167,0.33244548429108967,0.36231202023273495,0.5024241236389473,0.00284833284666413,0.0024813302871149,0.0021755459250398174,0.003979572835087389,112.14,112.2,112.47,111.63,6.2305,6.2303,6.2321,6.2303,111.31,111.42,111.69,110.38,6.2241,6.2242,6.2264,6.2213,110.19999999999982,109.96649999999988,110.75749999999994,109.31650000000009,6.233385000000007,6.232519999999981,6.236764999999989,6.228869999999996,110.49000000000001,110.15,110.995,109.19,6.2311,6.2311499999999995,6.2338000000000005,6.22915,1.4992208502860798,1.5124440833555193,1.3693020696300007,1.38395419379735,0.006560750520905007,0.005448089957980039,0.00847201430034703,0.0034919606920547647,112.47,112.2,112.9,111.63,6.2513,6.2508,6.2571,6.2355,107.64,107.45,108.37,107.09,6.2241,6.2242,6.2264,6.2213,110.00424999999976,109.85574999999994,110.73849999999982,109.10949999999987,6.231490000000009,6.230894999999988,6.234280000000014,6.227897499999985,110.28,110.025,111.14500000000001,109.17,6.2303,6.2299500000000005,6.232200000000001,6.228,1.4567471446930063,1.42586166031628,1.270530981274291,1.3020003347940525,0.006143280675461555,0.005361732880645369,0.007708942532137928,0.003425057556280545,112.47,112.2,112.9,111.63,6.2513,6.2508,6.2571,6.2355,107.02,107.05,107.89,106.63,6.2223,6.2223,6.2255,6.2207,110.64188524590152,110.48057377049167,111.62131147540978,109.47590163934423,6.289439344262272,6.290312295081948,6.2934147540983485,6.285997540983592,110.83,110.495,111.475,109.445,6.28015,6.28415,6.28415,6.27885,3.16478253321688,3.2162748071343774,3.1020686115522005,3.1933243265743823,0.05725806963719182,0.05780684362667649,0.05807422533719113,0.05695799737560365,116.9,116.67,117.95,115.58,6.3885,6.3939,6.3969,6.3881,103.26,102.76,103.69,102.07,6.2223,6.2223,6.2255,6.2207,2
2013-03-01,1475.0,111.76,111.9,112.23,111.11,6.2262,6.2242,6.2264,6.2213,116.99800000000012,116.55999999999999,117.58999999999999,116.01400000000021,6.231779999999991,6.228700000000013,6.234039999999992,6.22754000000001,116.73,116.5,117.23,115.72,6.2325,6.2292,6.2337,6.2267,1.2176699060206295,0.7358328614763728,0.9774456506656254,0.966969492805634,0.0013917614756803738,0.002971531590564748,0.0025234896615183764,0.003263893372921633,118.9,117.48,119.17,117.31,6.2328,6.2322,6.2375,6.2322,115.6,115.47,116.67,115.01,6.2294,6.2248,6.2307,6.2237,113.8071428571427,113.44714285714272,114.30190476190475,112.84761904761915,6.2222380952380965,6.22151428571427,6.224599999999992,6.21950952380952,113.28,113.28,113.8,112.6,6.2205,6.2206,6.2222,6.2182,2.503651618858312,2.312278406374814,2.43299120230106,2.4209293768349194,0.006300434605497979,0.005005225838560664,0.006206126004987013,0.005435430503899029,118.9,117.48,119.17,117.31,6.2328,6.2322,6.2375,6.2322,110.3,109.74,110.84,109.45,6.2136,6.2141,6.2163,6.2126,112.14219512195099,111.85243902439018,112.69292682926806,111.23512195121937,6.2271195121951335,6.2268219512195,6.229890243902456,6.223921951219497,111.76,111.67,112.15,110.54,6.2294,6.2283,6.2303,6.2254,2.667935074351814,2.5277616387706874,2.573737791526477,2.5728662246150207,0.007958241625955133,0.007582562633683007,0.008850446459300103,0.0065130450735287025,118.9,117.48,119.17,117.31,6.2513,6.2508,6.2571,6.2355,107.64,107.98,108.5,107.58,6.2136,6.2141,6.2163,6.2126,111.75693548387083,111.63564516129021,112.67225806451603,110.69508064516126,6.26398951612901,6.264551612903206,6.267532258064508,6.260820161290308,111.63499999999999,111.58500000000001,112.28,110.345,6.2415,6.240349999999999,6.24605,6.2360500000000005,2.7595160343320186,2.642055815075569,2.604458603201307,2.7079309882878966,0.04719261658451204,0.04789675631869574,0.048059455978089895,0.04699408885197018,118.9,117.48,119.17,117.31,6.3659,6.3662,6.3689,6.3616,105.68,105.55,107.89,104.76,6.2136,6.2141,6.2163,6.2126,3
2013-04-01,1398.75,111.76,111.9,112.23,111.11,6.2262,6.2242,6.2264,6.2213,110.95200000000008,110.89799999999998,111.55599999999995,109.93800000000024,6.21981999999999,6.219400000000013,6.222299999999989,6.218020000000009,111.06,110.9,111.4,110.1,6.2202,6.2182,6.2219,6.2182,0.5561654430319039,0.6402499512105885,0.5275225113728983,0.5671155085286725,0.0038271399249922267,0.004271416626146021,0.005232112391014342,0.003806835949893105,111.61,111.83,112.23,110.46,6.2251,6.2247,6.2298,6.223,110.09,110.1,110.89,109.14,6.2147,6.2149,6.2165,6.2135,114.05105263157873,114.28473684210512,114.92157894736836,113.28368421052643,6.229684210526318,6.229594736842089,6.232347368421043,6.227226315789471,113.53,113.64,114.79,113.31,6.2325,6.2322,6.2325,6.2279,3.128258114423205,3.0531957181919207,3.0035428398211903,3.0958165509220144,0.008534652449185992,0.00870928455187343,0.008992056272745614,0.0078879543965838,118.9,118.66,119.17,118.39,6.2443,6.2427,6.245,6.2408,110.09,110.1,110.89,109.14,6.2147,6.2149,6.2165,6.2135,113.69926829268273,113.65609756097554,114.39512195121928,112.86804878048765,6.225570731707328,6.225373170731696,6.227973170731725,6.2231048780487646,113.28,113.28,113.8,112.41,6.2237,6.2239,6.2264,6.221,2.665031322742721,2.6245036464532108,2.5948498241278797,2.636239006154333,0.008086477723470055,0.00793848299054936,0.008278466783476523,0.0075962145600306655,118.9,118.66,119.17,118.39,6.2443,6.2427,6.245,6.2408,110.09,109.74,110.84,109.14,6.2136,6.2141,6.2163,6.2126,111.6804065040649,111.63731707317064,112.58731707317068,110.67455284552841,6.24540406504063,6.245943902439004,6.248741463414623,6.242421951219498,111.23,111.24,111.95,110.19,6.2326,6.2325,6.2363,6.2303,2.892319506632332,2.8629304238408446,2.733998175126048,2.907719305691809,0.029632573457896945,0.03081822472167267,0.030901124517329633,0.029289287855953763,118.9,118.66,119.17,118.39,6.3351,6.3377,6.3441,6.3292,105.68,105.55,107.89,104.76,6.2136,6.2141,6.2163,6.2126,4
2013-05-01,1403.0,106.23,104.78,106.5,104.27,6.2025,6.2035,6.2038,6.2016,105.69200000000008,106.57999999999993,107.43799999999996,104.67200000000021,6.201959999999988,6.202300000000011,6.2030799999999875,6.201280000000009,106.23,106.49,106.65,104.27,6.2015,6.2015,6.2024,6.2015,1.2506278423327648,2.370031645363098,1.8976485449115394,1.3885135937437425,0.000926282897239892,0.00274681633801402,0.001981665984173808,0.001525450736240666,107.11,110.28,110.43,106.78,6.2033,6.2062,6.2062,6.202999999999999,104.12,104.28,105.55,103.4,6.2010000000000005,6.1988,6.2015,6.1988,108.37666666666644,108.53047619047614,109.35095238095234,107.40857142857155,6.21017142857143,6.210228571428553,6.211657142857134,6.208895238095235,108.72,109.32,109.83,107.71,6.2122,6.2122,6.2142,6.2112,1.899950876566825,1.871118585743889,1.6397588382494526,1.9083665416122468,0.0061309985226580795,0.005647312886481824,0.006043556189707418,0.0056826469352703425,111.08,111.07,111.79,110.0,6.2181,6.2183,6.2192,6.2152,104.12,104.28,105.55,103.4,6.1986,6.1988,6.2015,6.1983,110.87128205128181,111.10435897435883,111.81307692307674,110.01692307692291,6.2191051282051415,6.219289743589731,6.221074358974381,6.2174461538461365,110.22,110.28,111.2,109.38,6.2158,6.2156,6.2175,6.2147,3.6515210813862073,3.7292321735968006,3.527824850833405,3.761991461592406,0.012232333098448404,0.01226320544649679,0.012766129490701094,0.011561684593575771,118.72,118.66,119.12,118.39,6.2443,6.2427,6.245,6.2408,104.12,104.28,105.55,103.4,6.1986,6.1988,6.2015,6.1983,110.9473553719007,110.95429752066106,111.815041322314,110.02413223140485,6.22871487603304,6.228784297520639,6.231429752066103,6.225998347107422,110.64,110.52,111.34,109.55,6.2289,6.2284,6.2303,6.2267,3.027892492745124,3.0054655286786316,2.8460742330350275,3.052787433753938,0.013714989744715984,0.014169597791301024,0.014873660421880418,0.012621324440885725,118.9,118.66,119.17,118.39,6.2704,6.277,6.277,6.2639,104.12,104.28,105.55,103.4,6.1986,6.1988,6.2015,6.1983,5
2013-06-01,1385.625,104.47,104.44,104.6,103.45,6.1309,6.1413,6.1413,6.1302,104.57200000000007,104.19999999999993,105.15999999999994,103.44800000000023,6.149699999999988,6.154500000000012,6.158559999999987,6.146040000000008,104.4,104.25,104.92,103.53,6.1541,6.1555,6.1595,6.1518,0.5070207096529147,0.9311551965279861,0.5598214000949746,0.6459256923286838,0.013890284374561706,0.00893784090241655,0.011928872539942922,0.010891648174019237,105.46,105.4,105.94,104.0,6.1667,6.1664,6.1721,6.155,104.19,102.8,104.6,102.37,6.1309,6.1413,6.1413,6.1302,102.42047619047597,102.30476190476185,103.24809523809517,101.12476190476201,6.171138095238097,6.174533333333313,6.176371428571419,6.168361904761902,103.11,102.8,103.49,101.35,6.1723,6.1786,6.1802,6.1719,2.274054696336685,2.4441432426275975,2.1137398587513445,2.4201087145988414,0.017016270925738042,0.015688254629306037,0.015269909719643465,0.01689513173045472,105.79,106.19,106.47,105.16,6.1964,6.2025,6.2025,6.1941,97.69,97.46,99.85,96.75,6.1309,6.1413,6.1413,6.1302,105.39857142857119,105.4176190476189,106.29952380952363,104.26666666666651,6.190654761904778,6.192380952380941,6.1940142857143075,6.1886285714285565,105.06,105.45,106.205,103.945,6.1975,6.200150000000001,6.2015,6.196199999999999,3.656344016627633,3.8142011979132695,3.6096253115356647,3.840037897849338,0.023447223585411653,0.0214923950030832,0.02122311868316964,0.023994788923898416,111.08,111.07,111.79,110.0,6.2181,6.2183,6.2192,6.2152,97.69,97.46,99.85,96.75,6.1309,6.1413,6.1413,6.1302,109.64606557377036,109.58827868852455,110.42696721311472,108.68901639344257,6.215486065573754,6.215835245901615,6.218363114754083,6.212822131147523,110.25999999999999,110.14,111.14500000000001,109.305,6.22245,6.2229,6.2251,6.22035,4.404112758060618,4.414289286528541,4.29127634971934,4.533925453317619,0.023500495217589273,0.021972352737906,0.022687671688768375,0.023053848256873854,118.9,118.66,119.17,118.39,6.2513,6.2508,6.2571,6.2408,97.69,97.46,99.85,96.75,6.1309,6.1413,6.1413,6.1302,6
2013-07-01,1387.5,104.47,104.44,104.6,103.45,6.1309,6.1413,6.1413,6.1302,103.30200000000005,102.44799999999994,103.8179999999999,101.93600000000026,6.131579999999988,6.131860000000013,6.134839999999986,6.12736000000001,103.24,102.94,103.95,102.81,6.1317,6.1313,6.136,6.1278,0.9072596100431354,1.4331678199080555,0.9149699448638725,1.4059445223797231,0.0034506521131923732,0.003726660703355216,0.0038746612851854223,0.0030875556587514454,104.56,103.65,105.01,102.89,6.1362,6.1359,6.1384,6.1305,102.06,100.15,102.48,99.66,6.1278,6.1279,6.1302,6.1227,103.13999999999972,103.04210526315784,103.84263157894728,102.07631578947381,6.134631578947371,6.135315789473663,6.138563157894725,6.131699999999992,103.04,102.94,103.86,102.22,6.1339999999999995,6.1355,6.1383,6.13,1.089153595956811,1.0957320178666714,0.943697468619297,1.1491359581415153,0.007958507164527001,0.007117526344529252,0.006870970375788971,0.007951659505169116,104.8,104.78,105.31,103.83,6.149,6.1466,6.1504,6.1457,100.39,100.15,102.38,99.66,6.1212,6.1213,6.1247,6.1201,102.71524999999977,102.60899999999988,103.47999999999982,101.48674999999987,6.152487500000021,6.154114999999989,6.15691750000002,6.149419999999984,103.075,102.88,103.84,102.03,6.1462,6.14645,6.149900000000001,6.143800000000001,1.7687094926007485,1.8729064209231088,1.6094018637336331,1.8727210252652653,0.021884606316087348,0.022361821287096264,0.021475016942017623,0.022000958021887153,105.46,105.5,105.94,104.0,6.1964,6.1962,6.1983,6.1941,97.69,97.46,99.85,96.75,6.1212,6.1213,6.1247,6.1201,108.5637190082643,108.50884297520659,109.31231404958676,107.56966942148755,6.199591735537173,6.2001578512396485,6.202699173553702,6.196942148760313,109.5,109.4,110.1,108.2,6.2155,6.2149,6.2175,6.2135,5.018273629481689,5.032940192717383,4.932963909647474,5.171776763336779,0.03669688358205949,0.036026010865340755,0.035897120351869594,0.03677103196913645,118.9,118.66,119.17,118.39,6.2513,6.2508,6.2571,6.2408,97.69,97.46,99.85,96.75,6.1212,6.1213,6.1247,6.1201,7
